SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,year,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE
50,39,7,Ohio,Ashtabula County,8,2005,4,7314,3810,3504,3516,3308,170,101,16,6,18,11,1,0,89,78,3647,3373,3377,3188,160,95,12,4,17,11,0,0,81,75,163,131,139,120,10,6,4,2,1,0,1,0,8,3
50,39,7,Ohio,Ashtabula County,8,2005,5,5682,2936,2746,2653,2598,210,83,13,9,7,6,0,2,53,48,2818,2637,2550,2500,200,78,10,6,7,6,0,1,51,46,118,109,103,98,10,5,3,3,0,0,0,1,2,2
50,39,7,Ohio,Ashtabula County,8,2005,7,5754,2927,2827,2660,2704,214,71,9,9,11,18,1,1,32,24,2797,2713,2549,2603,204,63,6,6,11,18,0,0,27,23,130,114,111,101,10,8,3,3,0,0,1,1,5,1
50,39,7,Ohio,Ashtabula County,9,2006,4,7208,3753,3455,3466,3258,165,94,16,6,14,12,1,1,91,84,3581,3308,3321,3125,153,87,11,4,13,12,0,0,83,80,172,147,145,133,12,7,5,2,1,0,1,1,8,4
50,39,7,Ohio,Ashtabula County,9,2006,5,5553,2897,2656,2592,2506,231,80,13,9,9,6,0,1,52,54,2769,2551,2482,2413,220,74,10,6,9,6,0,0,48,52,128,105,110,93,11,6,3,3,0,0,0,1,4,2
50,39,7,Ohio,Ashtabula County,9,2006,7,5642,2876,2766,2601,2637,228,70,6,12,8,19,0,0,33,28,2746,2647,2488,2533,218,61,4,7,8,19,0,0,28,27,130,119,113,104,10,9,2,5,0,0,0,0,5,1
50,39,7,Ohio,Ashtabula County,10,2007,4,7216,3750,3466,3444,3253,166,96,16,9,15,12,1,0,108,96,3571,3309,3293,3111,153,88,12,6,14,12,0,0,99,92,179,157,151,142,13,8,4,3,1,0,1,0,9,4
50,39,7,Ohio,Ashtabula County,10,2007,5,5453,2855,2598,2556,2440,229,77,14,10,6,7,0,2,50,62,2727,2486,2446,2342,218,71,10,6,6,7,0,0,47,60,128,112,110,98,11,6,4,4,0,0,0,2,3,2
50,39,7,Ohio,Ashtabula County,10,2007,7,5562,2839,2723,2552,2594,238,68,7,11,7,19,1,0,34,31,2714,2604,2444,2490,232,59,4,6,7,19,0,0,27,30,125,119,108,104,6,9,3,5,0,0,1,0,7,1
50,39,7,Ohio,Ashtabula County,11,2008,4,7040,3637,3403,3317,3181,174,105,17,9,15,10,1,1,113,97,3460,3225,3172,3022,158,95,12,6,14,10,0,0,104,92,177,178,145,159,16,10,5,3,1,0,1,1,9,5
50,39,7,Ohio,Ashtabula County,11,2008,5,5475,2851,2624,2535,2485,242,66,16,9,6,7,0,2,52,55,2718,2508,2422,2383,230,60,12,5,6,7,0,0,48,53,133,116,113,102,12,6,4,4,0,0,0,2,4,2
50,39,7,Ohio,Ashtabula County,11,2008,7,5597,2868,2729,2554,2609,256,64,7,9,8,15,1,0,42,32,2726,2616,2431,2509,249,55,4,6,8,15,0,0,34,31,142,113,123,100,7,9,3,3,0,0,1,0,8,1
50,39,7,Ohio,Ashtabula County,12,2009,4,6903,3543,3360,3229,3133,167,106,17,9,12,12,1,1,117,99,3374,3179,3091,2970,152,97,12,6,11,12,0,0,108,94,169,181,138,163,15,9,5,3,1,0,1,1,9,5
50,39,7,Ohio,Ashtabula County,12,2009,5,5500,2861,2639,2535,2499,247,68,16,9,6,7,0,2,57,54,2728,2535,2422,2409,235,62,12,5,6,7,0,0,53,52,133,104,113,90,12,6,4,4,0,0,0,2,4,2
50,39,7,Ohio,Ashtabula County,12,2009,7,5584,2901,2683,2576,2559,268,64,8,11,8,15,1,0,40,34,2767,2571,2459,2463,262,54,5,6,8,15,0,0,33,33,134,112,117,96,6,10,3,5,0,0,1,0,7,1
50,39,9,Ohio,Athens County,3,2000,4,8604,3992,4612,3767,4325,109,135,14,11,58,87,0,3,44,51,3957,4547,3733,4264,109,132,13,11,58,87,0,3,44,50,35,65,34,61,0,3,1,0,0,0,0,0,0,1
50,39,9,Ohio,Athens County,3,2000,5,13698,6852,6846,6301,6303,283,249,12,5,179,210,3,4,74,75,6761,6752,6219,6215,279,245,9,5,178,210,3,3,73,74,91,94,82,88,4,4,3,0,1,0,0,1,1,1
50,39,9,Ohio,Athens County,3,2000,7,3488,1780,1708,1619,1573,71,37,8,8,62,67,0,0,20,23,1749,1685,1590,1550,70,37,7,8,62,67,0,0,20,23,31,23,29,23,1,0,1,0,0,0,0,0,0,0
50,39,9,Ohio,Athens County,4,2001,4,8588,3961,4627,3721,4322,113,144,15,12,59,89,0,3,53,57,3928,4559,3690,4259,112,141,14,12,59,89,0,3,53,55,33,68,31,63,1,3,1,0,0,0,0,0,0,2
50,39,9,Ohio,Athens County,4,2001,5,14116,7173,6943,6582,6374,280,256,12,7,213,223,3,4,83,79,7067,6840,6486,6278,276,251,9,7,212,223,3,3,81,78,106,103,96,96,4,5,3,0,1,0,0,1,2,1
50,39,9,Ohio,Athens County,4,2001,7,3546,1784,1762,1635,1608,49,47,7,9,70,73,0,0,23,25,1759,1742,1612,1589,48,47,6,8,70,73,0,0,23,25,25,20,23,19,1,0,1,1,0,0,0,0,0,0
50,39,9,Ohio,Athens County,5,2002,4,8442,3914,4528,3663,4209,116,146,15,11,60,94,0,2,60,66,3882,4456,3634,4142,115,143,14,11,60,94,0,2,59,64,32,72,29,67,1,3,1,0,0,0,0,0,1,2
50,39,9,Ohio,Athens County,5,2002,5,14383,7368,7015,6774,6433,269,260,12,7,231,232,3,4,79,79,7258,6909,6674,6336,265,255,9,7,230,231,3,3,77,77,110,106,100,97,4,5,3,0,1,1,0,1,2,2
50,39,9,Ohio,Athens County,5,2002,7,3594,1829,1765,1662,1606,55,58,6,8,81,71,0,0,25,22,1803,1729,1638,1571,54,58,5,7,81,71,0,0,25,22,26,36,24,35,1,0,1,1,0,0,0,0,0,0
50,39,9,Ohio,Athens County,6,2003,4,7947,3718,4229,3467,3923,113,133,12,10,65,93,0,2,61,68,3683,4166,3435,3864,112,131,11,10,65,93,0,2,60,66,35,63,32,59,1,2,1,0,0,0,0,0,1,2
50,39,9,Ohio,Athens County,6,2003,5,14248,7401,6847,6774,6255,271,258,14,7,246,236,3,5,93,86,7290,6739,6674,6157,267,253,11,7,245,235,3,3,90,84,111,108,100,98,4,5,3,0,1,1,0,2,3,2
50,39,9,Ohio,Athens County,6,2003,7,3530,1794,1736,1630,1547,60,61,6,6,72,95,0,0,26,27,1763,1707,1601,1519,59,61,5,5,72,95,0,0,26,27,31,29,29,28,1,0,1,1,0,0,0,0,0,0
50,39,9,Ohio,Athens County,7,2004,4,8320,3884,4436,3599,4085,124,159,12,10,75,99,3,1,71,82,3837,4358,3564,4016,121,156,11,8,75,99,1,1,65,78,47,78,35,69,3,3,1,2,0,0,2,0,6,4
50,39,9,Ohio,Athens County,7,2004,5,14515,7539,6976,6886,6370,269,254,16,7,263,251,3,3,102,91,7416,6862,6779,6268,263,249,12,6,262,250,2,2,98,87,123,114,107,102,6,5,4,1,1,1,1,1,4,4
50,39,9,Ohio,Athens County,7,2004,7,3515,1838,1677,1679,1487,49,55,4,7,73,102,0,0,33,26,1808,1650,1651,1466,49,54,4,4,73,102,0,0,31,24,30,27,28,21,0,1,0,3,0,0,0,0,2,2
50,39,9,Ohio,Athens County,8,2005,4,8383,3950,4433,3633,4062,139,165,12,10,83,103,3,1,80,92,3899,4346,3597,3987,135,161,10,8,83,103,1,1,73,86,51,87,36,75,4,4,2,2,0,0,2,0,7,6
50,39,9,Ohio,Athens County,8,2005,5,14570,7576,6994,6903,6367,275,267,15,8,278,260,3,4,102,88,7448,6884,6791,6271,270,261,12,7,277,259,2,3,96,83,128,110,112,96,5,6,3,1,1,1,1,1,6,5
50,39,9,Ohio,Athens County,8,2005,7,3359,1765,1594,1603,1418,53,47,4,6,71,96,0,0,34,27,1745,1567,1585,1396,53,46,4,4,71,96,0,0,32,25,20,27,18,22,0,1,0,2,0,0,0,0,2,2
50,39,9,Ohio,Athens County,9,2006,4,8287,3908,4379,3584,3990,134,176,13,10,90,105,3,0,84,98,3852,4288,3545,3911,130,172,11,8,90,105,1,0,75,92,56,91,39,79,4,4,2,2,0,0,2,0,9,6
50,39,9,Ohio,Athens County,9,2006,5,14400,7507,6893,6820,6237,268,273,15,10,293,275,4,4,107,94,7375,6781,6703,6141,263,267,12,9,292,273,3,3,102,88,132,112,117,96,5,6,3,1,1,2,1,1,5,6
50,39,9,Ohio,Athens County,9,2006,7,3280,1718,1562,1558,1403,40,39,4,6,80,87,0,0,36,27,1692,1529,1535,1376,40,38,4,3,80,87,0,0,33,25,26,33,23,27,0,1,0,3,0,0,0,0,3,2
50,39,9,Ohio,Athens County,10,2007,4,8523,4016,4507,3660,4087,146,187,13,10,100,110,3,0,94,113,3960,4404,3622,3998,142,183,11,8,100,110,1,0,84,105,56,103,38,89,4,4,2,2,0,0,2,0,10,8
50,39,9,Ohio,Athens County,10,2007,5,14348,7519,6829,6805,6151,268,278,15,11,313,292,4,4,114,93,7392,6708,6693,6047,263,271,12,10,312,290,3,3,109,87,127,121,112,104,5,7,3,1,1,2,1,1,5,6
50,39,9,Ohio,Athens County,10,2007,7,3336,1738,1598,1565,1441,40,39,2,5,90,86,0,0,41,27,1712,1564,1542,1414,40,38,2,1,90,86,0,0,38,25,26,34,23,27,0,1,0,4,0,0,0,0,3,2
50,39,9,Ohio,Athens County,11,2008,4,8573,4079,4494,3706,4065,146,194,13,9,107,107,3,0,104,119,4016,4384,3662,3969,141,190,11,7,107,107,1,0,94,111,63,110,44,96,5,4,2,2,0,0,2,0,10,8
50,39,9,Ohio,Athens County,11,2008,5,14281,7535,6746,6790,6057,277,270,16,11,329,303,4,3,119,102,7385,6618,6656,5946,272,263,13,10,328,300,3,2,113,97,150,128,134,111,5,7,3,1,1,3,1,1,6,5
50,39,9,Ohio,Athens County,11,2008,7,3382,1763,1619,1577,1457,55,46,2,5,88,81,0,0,41,30,1733,1587,1550,1432,55,45,2,1,88,81,0,0,38,28,30,32,27,25,0,1,0,4,0,0,0,0,3,2
50,39,9,Ohio,Athens County,12,2009,4,8502,4079,4423,3701,3982,148,200,13,9,107,106,3,0,107,126,4011,4312,3652,3886,143,196,11,7,107,106,1,0,97,117,68,111,49,96,5,4,2,2,0,0,2,0,10,9
50,39,9,Ohio,Athens County,12,2009,5,14162,7509,6653,6757,5957,267,276,16,11,339,307,4,4,126,98,7367,6523,6631,5845,262,269,13,10,338,304,3,3,120,92,142,130,126,112,5,7,3,1,1,3,1,1,6,6
50,39,9,Ohio,Athens County,12,2009,7,3395,1770,1625,1598,1467,50,42,2,5,79,81,0,0,41,30,1733,1591,1564,1440,50,41,2,1,79,81,0,0,38,28,37,34,34,27,0,1,0,4,0,0,0,0,3,2
50,39,11,Ohio,Auglaize County,3,2000,4,3489,1762,1727,1726,1699,5,1,2,3,9,9,0,2,20,13,1744,1702,1708,1674,5,1,2,3,9,9,0,2,20,13,18,25,18,25,0,0,0,0,0,0,0,0,0,0
50,39,11,Ohio,Auglaize County,3,2000,5,2424,1243,1181,1224,1162,4,1,2,8,2,2,0,0,11,8,1229,1170,1211,1152,4,0,1,8,2,2,0,0,11,8,14,11,13,10,0,1,1,0,0,0,0,0,0,0
50,39,11,Ohio,Auglaize County,3,2000,7,2966,1475,1491,1447,1465,4,2,5,2,7,16,0,0,12,6,1462,1474,1435,1448,4,2,4,2,7,16,0,0,12,6,13,17,12,17,0,0,1,0,0,0,0,0,0,0
50,39,11,Ohio,Auglaize County,4,2001,4,3481,1766,1715,1731,1687,5,2,3,3,6,7,0,2,21,14,1746,1690,1711,1662,5,2,3,3,6,7,0,2,21,14,20,25,20,25,0,0,0,0,0,0,0,0,0,0
50,39,11,Ohio,Auglaize County,4,2001,5,2499,1264,1235,1244,1217,5,2,3,7,2,2,0,0,10,7,1248,1223,1229,1206,5,1,2,7,2,2,0,0,10,7,16,12,15,11,0,1,1,0,0,0,0,0,0,0
50,39,11,Ohio,Auglaize County,4,2001,7,2940,1455,1485,1426,1455,4,2,5,2,7,19,0,0,13,7,1443,1473,1415,1443,4,2,4,2,7,19,0,0,13,7,12,12,11,12,0,0,1,0,0,0,0,0,0,0
50,39,11,Ohio,Auglaize County,5,2002,4,3456,1749,1707,1714,1677,6,2,4,2,7,6,0,2,18,18,1723,1689,1689,1659,6,2,4,2,6,6,0,2,18,18,26,18,25,18,0,0,0,0,1,0,0,0,0,0
50,39,11,Ohio,Auglaize County,5,2002,5,2557,1284,1273,1266,1256,5,2,3,6,2,2,0,0,8,7,1263,1263,1247,1247,4,1,2,6,2,2,0,0,8,7,21,10,19,9,1,1,1,0,0,0,0,0,0,0
50,39,11,Ohio,Auglaize County,5,2002,7,2853,1414,1439,1388,1413,3,2,4,2,7,15,0,0,12,7,1403,1424,1378,1398,3,2,3,2,7,15,0,0,12,7,11,15,10,15,0,0,1,0,0,0,0,0,0,0
50,39,11,Ohio,Auglaize County,6,2003,4,3514,1782,1732,1747,1699,5,1,4,2,7,6,0,1,19,23,1759,1713,1725,1680,5,1,4,2,6,6,0,1,19,23,23,19,22,19,0,0,0,0,1,0,0,0,0,0
50,39,11,Ohio,Auglaize County,6,2003,5,2559,1257,1302,1236,1285,5,2,5,6,2,2,0,0,9,7,1238,1288,1220,1272,4,1,4,6,2,2,0,0,8,7,19,14,16,13,1,1,1,0,0,0,0,0,1,0
50,39,11,Ohio,Auglaize County,6,2003,7,2763,1372,1391,1347,1368,3,2,4,2,6,12,1,0,11,7,1359,1378,1336,1355,3,2,3,2,6,12,0,0,11,7,13,13,11,13,0,0,1,0,0,0,1,0,0,0
50,39,11,Ohio,Auglaize County,7,2004,4,3513,1821,1692,1781,1657,7,6,6,4,8,4,0,2,19,19,1796,1671,1761,1640,6,5,3,3,7,4,0,1,19,18,25,21,20,17,1,1,3,1,1,0,0,1,0,1
50,39,11,Ohio,Auglaize County,7,2004,5,2598,1296,1302,1269,1281,7,3,7,7,4,2,0,0,9,9,1274,1282,1252,1262,6,3,4,6,4,2,0,0,8,9,22,20,17,19,1,0,3,1,0,0,0,0,1,0
50,39,11,Ohio,Auglaize County,7,2004,7,2705,1363,1342,1340,1312,4,1,4,4,6,14,1,0,8,11,1345,1330,1325,1302,3,1,3,4,6,14,0,0,8,9,18,12,15,10,1,0,1,0,0,0,1,0,0,2
50,39,11,Ohio,Auglaize County,8,2005,4,3555,1863,1692,1825,1656,6,6,6,4,7,5,0,2,19,19,1839,1671,1807,1639,5,5,3,3,5,5,0,1,19,18,24,21,18,17,1,1,3,1,2,0,0,1,0,1
50,39,11,Ohio,Auglaize County,8,2005,5,2520,1259,1261,1229,1239,10,5,7,6,4,2,0,0,9,9,1231,1245,1207,1225,8,4,4,5,4,2,0,0,8,9,28,16,22,14,2,1,3,1,0,0,0,0,1,0
50,39,11,Ohio,Auglaize County,8,2005,7,2597,1301,1296,1279,1267,4,1,5,5,5,12,1,1,7,10,1286,1282,1268,1256,3,1,3,5,5,12,0,1,7,7,15,14,11,11,1,0,2,0,0,0,1,0,0,3
50,39,11,Ohio,Auglaize County,9,2006,4,3457,1835,1622,1792,1587,7,7,7,4,8,5,0,3,21,16,1812,1598,1776,1567,6,6,4,3,5,5,0,2,21,15,23,24,16,20,1,1,3,1,3,0,0,1,0,1
50,39,11,Ohio,Auglaize County,9,2006,5,2473,1233,1240,1204,1219,9,5,7,6,4,2,0,0,9,8,1207,1223,1184,1204,7,4,4,5,4,2,0,0,8,8,26,17,20,15,2,1,3,1,0,0,0,0,1,0
50,39,11,Ohio,Auglaize County,9,2006,7,2523,1275,1248,1253,1220,4,1,5,5,5,10,1,1,7,11,1260,1231,1242,1205,3,1,3,5,5,10,0,1,7,9,15,17,11,15,1,0,2,0,0,0,1,0,0,2
50,39,11,Ohio,Auglaize County,10,2007,4,3403,1785,1618,1743,1581,7,7,8,3,8,7,0,2,19,18,1758,1595,1723,1562,6,6,5,2,5,7,0,1,19,17,27,23,20,19,1,1,3,1,3,0,0,1,0,1
50,39,11,Ohio,Auglaize County,10,2007,5,2383,1180,1203,1153,1182,10,7,7,4,4,2,0,0,6,8,1159,1189,1138,1170,8,6,4,3,4,2,0,0,5,8,21,14,15,12,2,1,3,1,0,0,0,0,1,0
50,39,11,Ohio,Auglaize County,10,2007,7,2534,1289,1245,1269,1219,3,1,4,5,5,8,1,0,7,12,1275,1229,1259,1206,2,1,2,5,5,8,0,0,7,9,14,16,10,13,1,0,2,0,0,0,1,0,0,3
50,39,11,Ohio,Auglaize County,11,2008,4,3308,1748,1560,1706,1514,7,5,8,3,9,11,0,2,18,25,1717,1537,1682,1495,6,4,5,2,6,11,0,1,18,24,31,23,24,19,1,1,3,1,3,0,0,1,0,1
50,39,11,Ohio,Auglaize County,11,2008,5,2350,1175,1175,1147,1156,10,5,8,4,4,2,0,0,6,8,1148,1157,1127,1140,7,4,5,3,4,2,0,0,5,8,27,18,20,16,3,1,3,1,0,0,0,0,1,0
50,39,11,Ohio,Auglaize County,11,2008,7,2487,1275,1212,1257,1188,3,1,4,5,4,4,1,1,6,13,1261,1194,1247,1173,2,1,2,5,4,4,0,1,6,10,14,18,10,15,1,0,2,0,0,0,1,0,0,3
50,39,11,Ohio,Auglaize County,12,2009,4,3265,1722,1543,1680,1497,7,6,8,3,8,9,0,2,19,26,1691,1524,1656,1482,6,5,5,2,5,9,0,1,19,25,31,19,24,15,1,1,3,1,3,0,0,1,0,1
50,39,11,Ohio,Auglaize County,12,2009,5,2267,1134,1133,1106,1114,10,5,8,4,4,2,0,0,6,8,1108,1118,1087,1101,7,4,5,3,4,2,0,0,5,8,26,15,19,13,3,1,3,1,0,0,0,0,1,0
50,39,11,Ohio,Auglaize County,12,2009,7,2517,1270,1247,1252,1221,3,1,4,5,4,6,1,1,6,13,1254,1227,1240,1204,2,1,2,5,4,6,0,1,6,10,16,20,12,17,1,0,2,0,0,0,1,0,0,3
50,39,13,Ohio,Belmont County,3,2000,4,4607,2411,2196,2281,2119,95,35,1,3,10,5,1,0,23,34,2400,2186,2272,2111,94,35,1,3,10,4,1,0,22,33,11,10,9,8,1,0,0,0,0,1,0,0,1,1
50,39,13,Ohio,Belmont County,3,2000,5,3924,2165,1759,1745,1690,396,41,6,1,6,6,0,0,12,21,2148,1746,1730,1679,395,41,5,0,6,6,0,0,12,20,17,13,15,11,1,0,1,1,0,0,0,0,0,1
50,39,13,Ohio,Belmont County,3,2000,7,4360,2372,1988,2069,1922,279,38,4,7,6,12,0,1,14,8,2359,1976,2057,1910,278,38,4,7,6,12,0,1,14,8,13,12,12,12,1,0,0,0,0,0,0,0,0,0
50,39,13,Ohio,Belmont County,4,2001,4,4499,2360,2139,2228,2054,94,46,3,4,10,5,1,0,24,30,2349,2130,2219,2047,93,46,3,4,10,4,1,0,23,29,11,9,9,7,1,0,0,0,0,1,0,0,1,1
50,39,13,Ohio,Belmont County,4,2001,5,4120,2300,1820,1860,1761,413,34,6,2,6,6,0,0,15,17,2281,1806,1844,1749,412,34,5,1,6,6,0,0,14,16,19,14,16,12,1,0,1,1,0,0,0,0,1,1
50,39,13,Ohio,Belmont County,4,2001,7,4399,2403,1996,2097,1932,282,34,4,7,6,12,0,1,14,10,2392,1985,2087,1921,281,34,4,7,6,12,0,1,14,10,11,11,10,11,1,0,0,0,0,0,0,0,0,0
50,39,13,Ohio,Belmont County,5,2002,4,4445,2343,2102,2199,2005,99,51,3,3,13,7,1,0,28,36,2330,2092,2188,1996,98,51,3,3,13,7,1,0,27,35,13,10,11,9,1,0,0,0,0,0,0,0,1,1
50,39,13,Ohio,Belmont County,5,2002,5,4305,2417,1888,1980,1828,411,34,6,2,7,5,0,0,13,19,2396,1877,1962,1819,410,34,5,1,7,5,0,0,12,18,21,11,18,9,1,0,1,1,0,0,0,0,1,1
50,39,13,Ohio,Belmont County,5,2002,7,4379,2433,1946,2116,1885,291,33,4,5,7,12,0,1,15,10,2413,1937,2097,1876,290,33,4,5,7,12,0,1,15,10,20,9,19,9,1,0,0,0,0,0,0,0,0,0
50,39,13,Ohio,Belmont County,6,2003,4,4468,2391,2077,2237,1973,107,54,3,4,15,10,1,0,28,36,2379,2066,2227,1964,106,54,3,4,15,9,1,0,27,35,12,11,10,9,1,0,0,0,0,1,0,0,1,1
50,39,13,Ohio,Belmont County,6,2003,5,4377,2462,1915,2012,1859,423,31,6,2,7,5,1,0,13,18,2441,1899,1993,1845,422,31,5,1,7,5,1,0,13,17,21,16,19,14,1,0,1,1,0,0,0,0,0,1
50,39,13,Ohio,Belmont County,6,2003,7,4246,2372,1874,2054,1817,291,28,4,4,7,13,1,1,15,11,2354,1866,2038,1809,290,28,4,4,7,13,0,1,15,11,18,8,16,8,1,0,0,0,0,0,1,0,0,0
50,39,13,Ohio,Belmont County,7,2004,4,4441,2362,2079,2198,1964,112,73,5,1,16,7,1,0,30,34,2351,2065,2190,1954,111,70,5,1,16,6,0,0,29,34,11,14,8,10,1,3,0,0,0,1,1,0,1,0
50,39,13,Ohio,Belmont County,7,2004,5,4307,2421,1886,1959,1821,433,36,3,1,7,3,1,0,18,25,2393,1876,1936,1812,431,35,3,1,7,3,1,0,15,25,28,10,23,9,2,1,0,0,0,0,0,0,3,0
50,39,13,Ohio,Belmont County,7,2004,7,4133,2314,1819,2004,1767,284,23,5,3,5,13,1,0,15,13,2293,1813,1985,1761,283,23,5,3,5,13,0,0,15,13,21,6,19,6,1,0,0,0,0,0,1,0,0,0
50,39,13,Ohio,Belmont County,8,2005,4,4444,2402,2042,2216,1910,133,85,6,2,19,10,1,0,27,35,2392,2031,2208,1902,132,82,6,2,19,10,0,0,27,35,10,11,8,8,1,3,0,0,0,0,1,0,0,0
50,39,13,Ohio,Belmont County,8,2005,5,4340,2516,1824,2007,1766,478,22,2,2,5,3,1,0,23,31,2486,1811,1983,1754,475,21,2,2,5,3,1,0,20,31,30,13,24,12,3,1,0,0,0,0,0,0,3,0
50,39,13,Ohio,Belmont County,8,2005,7,4022,2266,1756,1942,1697,296,30,4,3,5,13,1,0,18,13,2235,1750,1913,1691,295,30,4,3,5,13,0,0,18,13,31,6,29,6,1,0,0,0,0,0,1,0,0,0
50,39,13,Ohio,Belmont County,9,2006,4,4512,2438,2074,2232,1950,149,78,7,2,21,12,1,0,28,32,2423,2063,2219,1943,148,75,7,2,21,11,0,0,28,32,15,11,13,7,1,3,0,0,0,1,1,0,0,0
50,39,13,Ohio,Belmont County,9,2006,5,4252,2454,1798,1940,1733,484,30,1,2,5,3,2,0,22,30,2422,1786,1914,1722,481,29,1,2,5,3,2,0,19,30,32,12,26,11,3,1,0,0,0,0,0,0,3,0
50,39,13,Ohio,Belmont County,9,2006,7,3956,2209,1747,1886,1693,296,23,4,2,5,14,1,0,17,15,2186,1741,1865,1687,295,23,4,2,5,14,0,0,17,15,23,6,21,6,1,0,0,0,0,0,1,0,0,0
50,39,13,Ohio,Belmont County,10,2007,4,4422,2367,2055,2154,1931,153,76,6,3,22,10,1,0,31,35,2355,2041,2144,1921,152,73,6,3,22,9,0,0,31,35,12,14,10,10,1,3,0,0,0,1,1,0,0,0
50,39,13,Ohio,Belmont County,10,2007,5,4215,2444,1771,1918,1700,493,31,1,2,5,2,2,0,25,36,2409,1759,1889,1689,490,30,1,2,5,2,2,0,22,36,35,12,29,11,3,1,0,0,0,0,0,0,3,0
50,39,13,Ohio,Belmont County,10,2007,7,3873,2143,1730,1816,1682,299,19,4,0,6,14,1,0,17,15,2120,1723,1795,1675,298,19,4,0,6,14,0,0,17,15,23,7,21,7,1,0,0,0,0,0,1,0,0,0
50,39,13,Ohio,Belmont County,11,2008,4,4378,2341,2037,2114,1915,154,68,14,1,25,13,1,0,33,40,2324,2024,2099,1907,153,65,14,1,25,11,0,0,33,40,17,13,15,8,1,3,0,0,0,2,1,0,0,0
50,39,13,Ohio,Belmont County,11,2008,5,4201,2442,1759,1910,1678,497,38,0,3,8,2,2,0,25,38,2406,1743,1880,1663,494,37,0,3,8,2,2,0,22,38,36,16,30,15,3,1,0,0,0,0,0,0,3,0
50,39,13,Ohio,Belmont County,11,2008,7,3930,2173,1757,1848,1708,295,18,4,0,6,14,1,0,19,17,2145,1750,1822,1701,294,18,4,0,6,14,0,0,19,17,28,7,26,7,1,0,0,0,0,0,1,0,0,0
50,39,13,Ohio,Belmont County,12,2009,4,4368,2338,2030,2117,1906,152,70,8,3,26,12,1,0,34,39,2326,2017,2107,1897,151,67,8,3,26,11,0,0,34,39,12,13,10,9,1,3,0,0,0,1,1,0,0,0
50,39,13,Ohio,Belmont County,12,2009,5,4170,2434,1736,1903,1656,495,39,2,3,8,2,2,0,24,36,2398,1722,1873,1643,492,38,2,3,8,2,2,0,21,36,36,14,30,13,3,1,0,0,0,0,0,0,3,0
50,39,13,Ohio,Belmont County,12,2009,7,3972,2190,1782,1871,1739,289,12,4,0,6,14,1,0,19,17,2167,1775,1850,1732,288,12,4,0,6,14,0,0,19,17,23,7,21,7,1,0,0,0,0,0,1,0,0,0
50,39,15,Ohio,Brown County,3,2000,4,3116,1610,1506,1567,1483,16,11,4,4,0,0,2,0,21,8,1600,1495,1557,1472,16,11,4,4,0,0,2,0,21,8,10,11,10,11,0,0,0,0,0,0,0,0,0,0
50,39,15,Ohio,Brown County,3,2000,5,2450,1213,1237,1189,1223,11,6,3,0,2,1,0,1,8,6,1203,1230,1181,1216,11,6,2,0,2,1,0,1,7,6,10,7,8,7,0,0,1,0,0,0,0,0,1,0
50,39,15,Ohio,Brown County,3,2000,7,3026,1484,1542,1459,1517,17,13,2,4,2,4,0,0,4,4,1478,1536,1455,1513,16,11,1,4,2,4,0,0,4,4,6,6,4,4,1,2,1,0,0,0,0,0,0,0
50,39,15,Ohio,Brown County,4,2001,4,3110,1605,1505,1568,1479,13,12,4,4,0,0,1,0,19,10,1588,1497,1551,1471,13,12,4,4,0,0,1,0,19,10,17,8,17,8,0,0,0,0,0,0,0,0,0,0
50,39,15,Ohio,Brown County,4,2001,5,2533,1284,1249,1258,1235,13,6,3,0,2,1,0,1,8,6,1274,1241,1250,1227,13,6,2,0,2,1,0,1,7,6,10,8,8,8,0,0,1,0,0,0,0,0,1,0
50,39,15,Ohio,Brown County,4,2001,7,3022,1498,1524,1476,1496,14,14,2,5,2,4,0,0,4,5,1491,1516,1471,1490,13,12,1,5,2,4,0,0,4,5,7,8,5,6,1,2,1,0,0,0,0,0,0,0
50,39,15,Ohio,Brown County,5,2002,4,3130,1632,1498,1595,1467,14,13,4,5,0,0,1,0,18,13,1618,1492,1581,1461,14,13,4,5,0,0,1,0,18,13,14,6,14,6,0,0,0,0,0,0,0,0,0,0
50,39,15,Ohio,Brown County,5,2002,5,2507,1258,1249,1233,1235,11,6,3,0,2,1,0,1,9,6,1249,1238,1226,1224,11,6,2,0,2,1,0,1,8,6,9,11,7,11,0,0,1,0,0,0,0,0,1,0
