SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,year,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
50,39,5,Ohio,Ashland County,9,2016,7,2957,1481,1476,1442,1428,12,11,5,2,17,14,1,2,4,19,1446,1446,14,18,7,14,17,17,1,2,1463,1450,1425,1405,12,10,4,2,17,14,1,2,4,17,1429,1421,14,17,6,12,17,17,1,2,18,26,17,23,0,1,1,0,0,0,0,0,0,2,17,25,0,1,1,2,0,0,0,0
50,39,5,Ohio,Ashland County,10,2017,4,4149,2069,2080,1966,1982,36,27,12,4,17,30,3,4,35,33,1996,2014,60,45,17,13,26,37,5,5,2039,2041,1944,1953,36,27,6,3,17,30,3,1,33,27,1973,1979,58,44,10,9,26,35,5,1,30,39,22,29,0,0,6,1,0,0,0,3,2,6,23,35,2,1,7,4,0,2,0,4
50,39,5,Ohio,Ashland County,10,2017,5,4038,1975,2063,1858,1978,34,21,5,3,39,32,5,0,34,29,1891,2005,49,37,15,10,48,39,6,1,1949,2010,1833,1930,34,21,4,2,39,31,5,0,34,26,1866,1954,49,35,14,8,48,38,6,1,26,53,25,48,0,0,1,1,0,1,0,0,0,3,25,51,0,2,1,2,0,1,0,0
50,39,5,Ohio,Ashland County,10,2017,7,2947,1471,1476,1436,1435,7,10,4,3,16,16,1,0,7,12,1442,1447,10,12,10,11,17,18,1,0,1447,1443,1413,1406,7,9,3,3,16,16,1,0,7,9,1419,1415,10,11,9,8,17,18,1,0,24,33,23,29,0,1,1,0,0,0,0,0,0,3,23,32,0,1,1,3,0,0,0,0
50,39,5,Ohio,Ashland County,11,2018,4,4102,2031,2071,1926,1978,36,21,8,2,14,30,3,3,44,37,1967,2013,65,43,19,10,22,40,4,4,1999,2028,1901,1943,36,21,4,1,14,30,3,1,41,32,1940,1973,62,42,13,7,22,38,4,1,32,43,25,35,0,0,4,1,0,0,0,2,3,5,27,40,3,1,6,3,0,2,0,3
50,39,5,Ohio,Ashland County,11,2018,5,3975,1974,2001,1844,1909,39,19,9,3,42,37,4,1,36,32,1877,1940,59,37,21,14,49,42,6,2,1945,1931,1819,1848,39,19,6,2,42,36,4,0,35,26,1851,1873,58,34,17,10,49,40,6,0,29,70,25,61,0,0,3,1,0,1,0,1,1,6,26,67,1,3,4,4,0,2,0,2
50,39,5,Ohio,Ashland County,11,2018,7,2907,1457,1450,1425,1409,9,8,3,3,9,14,1,0,10,16,1432,1424,15,16,7,11,12,16,1,0,1432,1409,1400,1372,9,7,3,3,9,14,1,0,10,13,1407,1384,15,13,7,9,12,16,1,0,25,41,25,37,0,1,0,0,0,0,0,0,0,3,25,40,0,3,0,2,0,0,0,0
50,39,7,Ohio,Ashtabula County,3,2010,4,6864,3529,3335,3217,3105,166,107,17,10,11,13,1,1,117,99,3327,3203,248,175,47,34,25,23,2,2,3358,3148,3077,2938,151,98,12,6,10,13,0,0,108,93,3178,3030,228,163,40,28,22,22,1,1,171,187,140,167,15,9,5,4,1,0,1,1,9,6,149,173,20,12,7,6,3,1,1,1
50,39,7,Ohio,Ashtabula County,3,2010,5,5528,2873,2655,2544,2510,246,71,16,9,6,7,0,2,61,56,2603,2561,278,105,36,25,16,17,2,4,2739,2551,2430,2421,234,64,12,5,6,7,0,0,57,54,2485,2470,266,98,30,19,14,17,2,2,134,104,114,89,12,7,4,4,0,0,0,2,4,2,118,91,12,7,6,6,2,0,0,2
50,39,7,Ohio,Ashtabula County,3,2010,7,5573,2890,2683,2567,2558,268,65,8,9,8,16,1,0,38,35,2600,2587,289,85,25,23,12,22,3,2,2751,2570,2444,2460,262,54,5,6,8,16,0,0,32,34,2473,2489,280,73,18,20,11,22,2,1,139,113,123,98,6,11,3,3,0,0,1,0,6,1,127,98,9,12,7,3,1,0,1,1
50,39,7,Ohio,Ashtabula County,4,2011,4,6686,3459,3227,3151,2999,159,99,20,11,9,20,0,1,120,97,3267,3092,244,167,47,35,23,32,2,3,3285,3038,3005,2834,147,90,14,5,8,19,0,0,111,90,3112,2921,227,153,38,26,21,30,2,1,174,189,146,165,12,9,6,6,1,1,0,1,9,7,155,171,17,14,9,9,2,2,0,2
50,39,7,Ohio,Ashtabula County,4,2011,5,5633,2912,2721,2574,2552,247,79,14,11,6,7,1,3,70,69,2644,2618,290,124,39,30,15,17,1,6,2783,2613,2469,2461,231,71,12,6,6,7,0,0,65,68,2534,2526,271,116,35,24,13,17,0,3,129,108,105,91,16,8,2,5,0,0,1,3,5,1,110,92,19,8,4,6,2,0,1,3
50,39,7,Ohio,Ashtabula County,4,2011,7,5609,2904,2705,2580,2569,268,71,6,11,8,16,2,0,40,38,2617,2602,289,93,23,30,12,20,4,3,2759,2582,2448,2463,265,60,4,7,8,16,1,0,33,36,2480,2494,281,82,17,24,12,20,3,3,145,123,132,106,3,11,2,4,0,0,1,0,7,2,137,108,8,11,6,6,0,0,1,0
50,39,7,Ohio,Ashtabula County,5,2012,4,6456,3349,3107,3035,2884,163,90,16,12,10,17,0,1,125,103,3156,2985,256,168,41,35,22,27,0,3,3181,2920,2897,2721,147,80,12,5,10,15,0,0,115,99,3008,2819,234,154,34,26,21,25,0,2,168,187,138,163,16,10,4,7,0,2,0,1,10,4,148,166,22,14,7,9,1,2,0,1
50,39,7,Ohio,Ashtabula County,5,2012,5,5802,3032,2770,2651,2591,272,86,15,12,9,10,1,2,84,69,2734,2657,324,130,40,32,20,18,3,3,2886,2639,2535,2480,255,77,11,8,8,10,0,0,77,64,2611,2541,303,119,35,26,18,17,1,1,146,131,116,111,17,9,4,4,1,0,1,2,7,5,123,116,21,11,5,6,2,1,2,2
50,39,7,Ohio,Ashtabula County,5,2012,7,5597,2900,2697,2566,2578,277,64,5,9,8,10,2,0,42,36,2607,2608,296,87,22,19,13,16,4,3,2767,2554,2446,2451,274,55,3,6,8,10,1,0,35,32,2480,2477,289,75,18,15,12,16,3,3,133,143,120,127,3,9,2,3,0,0,1,0,7,4,127,131,7,12,4,4,1,0,1,0
50,39,7,Ohio,Ashtabula County,6,2013,4,6265,3223,3042,2935,2832,133,75,11,11,9,15,0,1,135,108,3065,2936,233,158,33,34,23,27,6,2,3052,2861,2782,2675,123,66,9,2,9,13,0,1,129,104,2907,2775,219,147,29,25,23,24,5,1,171,181,153,157,10,9,2,9,0,2,0,0,6,4,158,161,14,11,4,9,0,3,1,1
50,39,7,Ohio,Ashtabula County,6,2013,5,5917,3128,2789,2730,2609,275,87,18,9,13,11,1,3,91,70,2811,2676,329,134,49,28,29,21,5,5,2984,2648,2614,2486,261,78,15,7,12,11,0,0,82,66,2689,2549,311,123,41,24,24,21,3,2,144,141,116,123,14,9,3,2,1,0,1,3,9,4,122,127,18,11,8,4,5,0,2,3
50,39,7,Ohio,Ashtabula County,6,2013,7,5618,2962,2656,2606,2532,294,66,5,8,10,12,1,0,46,38,2648,2567,318,88,24,24,16,17,4,1,2806,2501,2468,2392,290,60,2,5,10,12,1,0,35,32,2501,2421,308,80,14,18,16,15,3,1,156,155,138,140,4,6,3,3,0,0,0,0,11,6,147,146,10,8,10,6,0,2,1,0
50,39,7,Ohio,Ashtabula County,7,2014,4,6108,3149,2959,2859,2746,129,74,13,8,8,19,0,1,140,111,2997,2854,238,157,38,33,25,30,1,5,2973,2777,2704,2591,116,64,10,3,8,15,0,1,135,103,2837,2692,220,144,34,24,25,25,1,4,176,182,155,155,13,10,3,5,0,4,0,0,5,8,160,162,18,13,4,9,0,5,0,1
50,39,7,Ohio,Ashtabula County,7,2014,5,5834,3086,2748,2689,2575,277,82,17,8,13,10,1,3,89,70,2776,2640,335,131,44,25,23,20,3,4,2946,2606,2578,2452,263,73,13,5,12,10,0,0,80,66,2657,2515,315,119,36,21,21,18,2,1,140,142,111,123,14,9,4,3,1,0,1,3,9,4,119,125,20,12,8,4,2,2,1,3
50,39,7,Ohio,Ashtabula County,7,2014,7,5565,2969,2596,2612,2462,299,69,4,8,11,24,1,1,42,32,2652,2493,320,91,17,19,18,26,4,1,2799,2445,2461,2323,291,64,2,5,11,24,1,0,33,29,2492,2351,308,83,11,16,17,26,4,0,170,151,151,139,8,5,2,3,0,0,0,1,9,3,160,142,12,8,6,3,1,0,0,1
50,39,7,Ohio,Ashtabula County,8,2015,4,6105,3168,2937,2864,2699,138,73,9,8,9,21,2,2,146,134,3002,2828,252,174,33,36,24,31,6,6,2976,2744,2693,2538,126,60,5,4,8,17,2,2,142,123,2827,2656,237,156,28,26,23,27,6,6,192,193,171,161,12,13,4,4,1,4,0,0,4,11,175,172,15,18,5,10,1,4,0,0
50,39,7,Ohio,Ashtabula County,8,2015,5,5697,3005,2692,2613,2512,265,82,16,8,10,10,1,1,100,79,2708,2585,333,137,42,25,24,20,3,5,2842,2552,2480,2391,250,74,12,4,9,10,0,0,91,73,2566,2459,312,124,34,19,22,20,2,4,163,140,133,121,15,8,4,4,1,0,1,1,9,6,142,126,21,13,8,6,2,0,1,1
50,39,7,Ohio,Ashtabula County,8,2015,7,5448,2884,2564,2521,2419,298,68,6,7,13,34,1,1,45,35,2563,2449,322,89,23,22,20,37,2,4,2727,2415,2385,2288,289,62,2,4,13,34,1,0,37,27,2419,2312,309,77,17,15,19,37,1,2,157,149,136,131,9,6,4,3,0,0,0,1,8,8,144,137,13,12,6,7,1,0,1,2
50,39,7,Ohio,Ashtabula County,9,2016,4,6092,3184,2908,2875,2663,146,73,10,9,13,19,3,3,137,141,3009,2800,248,182,35,35,24,33,7,8,2960,2714,2676,2495,134,63,7,6,10,16,3,2,130,132,2803,2623,233,165,28,29,21,30,7,6,224,194,199,168,12,10,3,3,3,3,0,1,7,9,206,177,15,17,7,6,3,3,0,2
50,39,7,Ohio,Ashtabula County,9,2016,5,5577,2993,2584,2598,2407,263,79,16,9,11,11,0,1,105,77,2701,2482,335,133,43,28,23,20,0,2,2833,2448,2464,2293,249,71,11,4,10,10,0,0,99,70,2561,2361,318,120,35,21,22,18,0,1,160,136,134,114,14,8,5,5,1,1,0,1,6,7,140,121,17,13,8,7,1,2,0,1
50,39,7,Ohio,Ashtabula County,9,2016,7,5529,2957,2572,2573,2430,313,65,8,7,17,39,1,0,45,31,2615,2460,340,81,25,21,22,42,1,2,2790,2424,2434,2297,298,61,2,4,17,39,1,0,38,23,2469,2319,321,74,15,13,22,42,1,2,167,148,139,133,15,4,6,3,0,0,0,0,7,8,146,141,19,7,10,8,0,0,0,0
50,39,7,Ohio,Ashtabula County,10,2017,4,6048,3182,2866,2875,2624,142,77,8,9,13,19,1,1,143,136,3013,2753,254,178,32,34,28,32,4,6,2935,2668,2652,2455,133,64,5,5,10,17,0,0,135,127,2782,2576,240,159,26,27,25,30,3,4,247,198,223,169,9,13,3,4,3,2,1,1,8,9,231,177,14,19,6,7,3,2,1,2
50,39,7,Ohio,Ashtabula County,10,2017,5,5423,2886,2537,2499,2347,260,79,13,9,12,12,1,1,101,89,2593,2432,330,142,37,27,22,23,6,4,2737,2389,2375,2217,243,73,10,4,12,10,1,0,96,85,2466,2298,309,133,32,21,22,21,5,3,149,148,124,130,17,6,3,5,0,2,0,1,5,4,127,134,21,9,5,6,0,2,1,1
50,39,7,Ohio,Ashtabula County,10,2017,7,5383,2865,2518,2465,2359,324,66,9,5,17,44,0,1,50,43,2510,2401,353,87,29,23,26,51,3,3,2703,2391,2339,2247,303,61,3,3,17,44,0,0,41,36,2376,2283,327,80,21,16,24,50,2,1,162,127,126,112,21,5,6,2,0,0,0,1,9,7,134,118,26,7,8,7,2,1,1,2
50,39,7,Ohio,Ashtabula County,11,2018,4,5892,3085,2807,2786,2551,134,91,8,6,17,19,1,2,139,138,2919,2686,243,197,32,30,29,38,3,3,2823,2600,2549,2374,126,73,5,4,14,17,0,1,129,131,2672,2502,228,176,26,25,26,35,2,2,262,207,237,177,8,18,3,2,3,2,1,1,10,7,247,184,15,21,6,5,3,3,1,1
50,39,7,Ohio,Ashtabula County,11,2018,5,5337,2848,2489,2455,2308,258,62,11,12,10,13,1,0,113,94,2560,2399,345,131,36,33,20,23,4,0,2675,2340,2310,2180,237,55,9,5,10,11,1,0,108,89,2411,2266,319,120,32,24,19,20,4,0,173,149,145,128,21,7,2,7,0,2,0,0,5,5,149,133,26,11,4,9,1,3,0,0
50,39,7,Ohio,Ashtabula County,11,2018,7,5352,2811,2541,2406,2368,336,67,11,7,16,49,0,0,42,50,2444,2416,359,99,27,23,23,53,1,2,2638,2418,2269,2262,312,60,5,2,16,49,0,0,36,45,2301,2305,333,89,18,15,22,53,1,2,173,123,137,106,24,7,6,5,0,0,0,0,6,5,143,111,26,10,9,8,1,0,0,0
50,39,9,Ohio,Athens County,3,2010,4,8754,4186,4568,3793,4099,155,213,13,9,114,118,3,0,108,129,3896,4220,203,280,47,45,148,161,10,7,4115,4449,3741,3997,150,207,11,7,114,118,1,0,98,120,3834,4110,194,267,41,39,146,158,6,4,71,119,52,102,5,6,2,2,0,0,2,0,10,9,62,110,9,13,6,6,2,3,4,3
50,39,9,Ohio,Athens County,3,2010,5,14258,7567,6691,6779,5963,263,279,36,23,354,322,5,4,130,100,6904,6054,309,318,91,65,396,357,7,8,7406,6554,6653,5852,258,272,15,13,353,319,4,3,123,95,6771,5938,304,311,64,51,394,353,6,7,161,137,126,111,5,7,21,10,1,3,1,1,7,5,133,116,5,7,27,14,2,4,1,1
50,39,9,Ohio,Athens County,3,2010,7,3425,1784,1641,1609,1484,53,42,2,6,76,80,0,0,44,29,1649,1507,69,52,23,20,88,91,2,1,1746,1605,1574,1455,53,41,2,2,76,80,0,0,41,27,1611,1477,69,50,21,15,87,90,2,1,38,36,35,29,0,1,0,4,0,0,0,0,3,2,38,30,0,2,2,5,1,1,0,0
50,39,9,Ohio,Athens County,4,2011,4,8609,4094,4515,3698,4017,154,214,10,12,122,143,3,0,107,129,3800,4135,204,280,40,47,155,190,11,7,4019,4387,3642,3909,148,206,8,9,122,143,2,0,97,120,3734,4020,194,265,33,40,154,186,8,4,75,128,56,108,6,8,2,3,0,0,1,0,10,9,66,115,10,15,7,7,1,4,3,3
50,39,9,Ohio,Athens County,4,2011,5,13975,7394,6581,6582,5837,267,271,35,21,360,339,6,4,144,109,6719,5936,322,320,101,64,404,376,10,8,7239,6430,6462,5710,262,263,15,12,359,336,4,4,137,105,6592,5805,314,311,75,54,402,371,8,8,155,151,120,127,5,8,20,9,1,3,2,0,7,4,127,131,8,9,26,10,2,5,2,0
50,39,9,Ohio,Athens County,4,2011,7,3539,1833,1706,1645,1556,60,38,3,8,74,78,0,0,51,26,1694,1578,76,46,22,24,89,85,4,2,1802,1656,1617,1516,60,36,3,4,74,76,0,0,48,24,1664,1536,74,44,21,18,88,83,4,2,31,50,28,40,0,2,0,4,0,2,0,0,3,2,30,42,2,2,1,6,1,2,0,0
50,39,9,Ohio,Athens County,5,2012,4,8513,4028,4485,3608,3972,155,214,10,11,145,152,2,1,108,135,3713,4100,207,287,39,48,178,199,7,13,3951,4354,3551,3859,148,207,8,9,145,152,1,1,98,126,3646,3979,196,272,33,42,176,196,4,10,77,131,57,113,7,7,2,2,0,0,1,0,10,9,67,121,11,15,6,6,2,3,3,3
50,39,9,Ohio,Athens County,5,2012,5,13421,7011,6410,6191,5626,267,273,33,19,371,358,6,4,143,130,6327,5747,326,332,93,69,414,398,7,7,6865,6270,6080,5510,263,265,12,10,370,356,4,4,136,125,6209,5627,319,321,68,59,413,394,5,7,146,140,111,116,4,8,21,9,1,2,2,0,7,5,118,120,7,11,25,10,1,4,2,0
50,39,9,Ohio,Athens County,5,2012,7,3537,1801,1736,1617,1580,60,42,4,6,66,80,0,0,54,28,1667,1602,78,55,27,16,81,90,3,2,1775,1682,1594,1543,60,39,4,4,66,70,0,0,51,26,1641,1563,76,51,26,13,81,79,3,2,26,54,23,37,0,3,0,2,0,10,0,0,3,2,26,39,2,4,1,3,0,11,0,0
50,39,9,Ohio,Athens County,6,2013,4,8249,3909,4340,3477,3814,149,206,11,9,154,168,2,0,116,143,3588,3947,204,283,41,49,188,217,11,9,3824,4215,3415,3708,141,199,8,8,154,168,1,0,105,132,3516,3831,190,270,33,43,187,212,8,6,85,125,62,106,8,7,3,1,0,0,1,0,11,11,72,116,14,13,8,6,1,5,3,3
50,39,9,Ohio,Athens County,6,2013,5,12456,6440,6016,5681,5231,238,258,32,21,364,353,5,2,120,151,5789,5371,285,328,83,82,404,400,10,9,6317,5889,5591,5124,235,253,11,10,363,352,3,2,114,148,5694,5261,281,321,57,70,402,399,8,9,123,127,90,107,3,5,21,11,1,1,2,0,6,3,95,110,4,7,26,12,2,1,2,0
50,39,9,Ohio,Athens County,6,2013,7,3573,1842,1731,1644,1561,66,46,5,8,76,86,0,0,51,30,1691,1588,84,58,29,23,92,93,1,0,1814,1673,1619,1532,66,44,5,6,76,63,0,0,48,28,1663,1557,83,55,27,20,92,70,1,0,28,58,25,29,0,2,0,2,0,23,0,0,3,2,28,31,1,3,2,3,0,23,0,0
50,39,9,Ohio,Athens County,7,2014,4,8269,3924,4345,3495,3836,146,203,10,9,150,163,2,1,121,133,3613,3961,210,273,43,45,189,208,7,10,3839,4231,3433,3739,138,196,8,8,149,163,1,1,110,124,3540,3856,196,260,37,40,186,204,4,7,85,114,62,97,8,7,2,1,1,0,1,0,11,9,73,105,14,13,6,5,3,4,3,3
50,39,9,Ohio,Athens County,7,2014,5,12011,6168,5843,5396,5049,237,252,35,24,372,364,4,2,124,152,5516,5192,289,323,85,81,408,410,7,6,6034,5696,5297,4928,234,246,12,10,371,362,1,1,119,149,5412,5068,285,316,58,67,407,407,4,4,134,147,99,121,3,6,23,14,1,2,3,1,5,3,104,124,4,7,27,14,1,3,3,2
50,39,9,Ohio,Athens County,7,2014,7,3567,1820,1747,1663,1575,51,41,5,6,61,90,0,0,40,35,1701,1608,65,53,19,21,75,101,3,1,1792,1692,1637,1551,51,39,5,6,61,62,0,0,38,34,1673,1583,64,51,19,21,74,73,3,0,28,55,26,24,0,2,0,0,0,28,0,0,2,1,28,25,1,2,0,0,1,28,0,1
50,39,9,Ohio,Athens County,8,2015,4,8748,4133,4615,3691,4084,150,214,12,9,171,162,2,0,107,146,3790,4222,203,291,39,48,206,210,9,9,4043,4498,3622,3987,143,207,8,6,170,162,1,0,99,136,3713,4116,194,276,30,41,204,206,6,5,90,117,69,97,7,7,4,3,1,0,1,0,8,10,77,106,9,15,9,7,2,4,3,4
50,39,9,Ohio,Athens County,8,2015,5,12173,6252,5921,5438,5141,246,259,31,25,400,353,2,1,135,142,5564,5272,306,328,81,75,442,397,4,6,6126,5758,5346,5002,243,252,11,12,399,352,0,1,127,139,5465,5131,300,318,55,61,440,395,2,6,126,163,92,139,3,7,20,13,1,1,2,0,8,3,99,141,6,10,26,14,2,2,2,0
50,39,9,Ohio,Athens County,8,2015,7,3636,1882,1754,1712,1567,62,49,7,7,61,93,1,1,39,37,1749,1601,74,60,27,23,74,103,1,5,1835,1706,1672,1547,62,47,5,7,61,68,1,1,34,36,1704,1581,73,58,22,22,72,78,1,4,47,48,40,20,0,2,2,0,0,25,0,0,5,1,45,20,1,2,5,1,2,25,0,1
50,39,9,Ohio,Athens County,9,2016,4,9025,4263,4762,3798,4228,162,218,12,5,181,164,2,0,108,147,3902,4367,214,297,40,41,213,213,10,10,4164,4643,3721,4129,156,210,8,3,180,164,1,0,98,137,3815,4259,203,280,32,36,211,209,7,6,99,119,77,99,6,8,4,2,1,0,1,0,10,10,87,108,11,17,8,5,2,4,3,4
50,39,9,Ohio,Athens County,9,2016,5,12308,6360,5948,5512,5097,262,273,28,27,424,404,0,1,134,146,5641,5234,320,339,77,79,462,451,3,9,6218,5790,5402,4962,257,265,8,15,423,404,0,1,128,143,5525,5097,313,330,53,66,461,450,3,8,142,158,110,135,5,8,20,12,1,0,0,0,6,3,116,137,7,9,24,13,1,1,0,1
50,39,9,Ohio,Athens County,9,2016,7,3601,1883,1718,1713,1547,56,44,11,6,72,81,1,2,30,38,1741,1584,67,58,28,24,77,93,1,3,1823,1677,1663,1529,56,43,6,6,72,63,1,1,25,35,1686,1564,67,55,19,22,76,75,1,2,60,41,50,18,0,1,5,0,0,18,0,1,5,3,55,20,0,3,9,2,1,18,0,1
50,39,9,Ohio,Athens County,10,2017,4,8811,4196,4615,3745,4106,168,211,11,6,169,155,2,0,101,137,3839,4234,224,280,34,40,201,203,9,11,4096,4500,3665,4011,163,203,7,4,168,155,1,0,92,127,3750,4130,215,265,26,33,199,199,6,7,100,115,80,95,5,8,4,2,1,0,1,0,9,10,89,104,9,15,8,7,2,4,3,4
50,39,9,Ohio,Athens County,10,2017,5,12349,6313,6036,5453,5163,255,269,32,22,429,425,1,2,143,155,5586,5308,319,347,84,75,472,472,6,7,6164,5873,5340,5025,247,260,12,11,428,424,0,2,137,151,5469,5166,309,335,61,63,469,471,4,7,149,163,113,138,8,9,20,11,1,1,1,0,6,4,117,142,10,12,23,12,3,1,2,0
50,39,9,Ohio,Athens County,10,2017,7,3668,1955,1713,1769,1558,56,35,16,8,74,79,1,2,39,31,1802,1589,72,44,35,21,86,90,5,3,1887,1682,1708,1538,56,35,11,8,74,72,1,1,37,28,1740,1566,71,43,29,19,85,83,5,2,68,31,61,20,0,0,5,0,0,7,0,1,2,3,62,23,1,1,6,2,1,7,0,1
50,39,9,Ohio,Athens County,11,2018,4,8430,4033,4397,3597,3915,164,198,10,7,158,147,2,0,102,130,3691,4036,215,269,35,40,191,197,9,9,3931,4286,3516,3824,157,190,6,4,157,147,1,0,94,121,3602,3937,205,254,27,33,189,193,6,5,102,111,81,91,7,8,4,3,1,0,1,0,8,9,89,99,10,15,8,7,2,4,3,4
50,39,9,Ohio,Athens County,11,2018,5,11915,6121,5794,5260,4966,240,258,32,21,443,385,0,1,146,163,5395,5122,309,339,82,77,487,434,6,4,5972,5658,5147,4853,231,251,11,10,442,385,0,1,141,158,5277,5004,298,330,57,64,486,433,6,4,149,136,113,113,9,7,21,11,1,0,0,0,5,5,118,118,11,9,25,13,1,1,0,0
50,39,9,Ohio,Athens County,11,2018,7,3735,1990,1745,1781,1592,58,36,17,7,88,79,2,3,44,28,1821,1618,75,47,36,18,102,85,3,7,1913,1712,1714,1567,55,35,12,7,88,76,2,2,42,25,1752,1591,71,44,30,18,102,81,3,5,77,33,67,25,3,1,5,0,0,3,0,1,2,3,69,27,4,3,6,0,0,4,0,2
50,39,11,Ohio,Auglaize County,3,2010,4,3252,1715,1537,1672,1491,7,7,7,3,9,8,0,2,20,26,1690,1515,17,22,13,9,15,14,1,3,1683,1515,1647,1473,6,6,4,2,6,8,0,1,20,25,1665,1496,16,20,10,8,12,14,1,2,32,22,25,18,1,1,3,1,3,0,0,1,0,1,25,19,1,2,3,1,3,0,0,1
50,39,11,Ohio,Auglaize County,3,2010,5,2277,1131,1146,1103,1126,10,6,8,3,4,2,0,0,6,9,1109,1134,12,9,11,7,5,5,0,1,1106,1131,1086,1113,6,5,5,2,4,2,0,0,5,9,1091,1121,8,8,7,6,5,5,0,1,25,15,17,13,4,1,3,1,0,0,0,0,1,0,18,13,4,1,4,1,0,0,0,0
50,39,11,Ohio,Auglaize County,3,2010,7,2524,1275,1249,1257,1223,4,1,4,5,4,6,1,1,5,13,1262,1233,7,4,5,12,5,10,1,3,1259,1227,1245,1204,3,1,2,5,4,6,0,1,5,10,1250,1212,6,4,3,10,5,10,0,1,16,22,12,19,1,0,2,0,0,0,1,0,0,3,12,21,1,0,2,2,0,0,1,2
50,39,11,Ohio,Auglaize County,4,2011,4,3133,1662,1471,1615,1427,8,6,5,3,9,8,1,1,24,26,1637,1451,23,18,12,12,14,15,2,1,1622,1448,1582,1406,5,6,3,2,8,8,1,1,23,25,1603,1429,19,18,10,10,13,15,2,1,40,23,33,21,3,0,2,1,1,0,0,0,1,1,34,22,4,0,2,2,1,0,0,0
50,39,11,Ohio,Auglaize County,4,2011,5,2347,1183,1164,1148,1141,9,9,9,2,6,2,1,1,10,9,1157,1148,12,14,17,7,7,4,1,1,1162,1151,1134,1132,7,7,6,1,5,2,1,0,9,9,1142,1139,10,12,13,6,6,4,1,0,21,13,14,9,2,2,3,1,1,0,0,1,1,0,15,9,2,2,4,1,1,0,0,1
50,39,11,Ohio,Auglaize County,4,2011,7,2548,1292,1256,1270,1231,6,4,3,6,4,6,1,2,8,7,1278,1237,10,6,5,10,6,8,1,2,1276,1229,1257,1207,5,3,2,6,4,6,0,2,8,5,1265,1211,9,5,4,9,6,7,0,2,16,27,13,24,1,1,1,0,0,0,1,0,0,2,13,26,1,1,1,1,0,1,1,0
50,39,11,Ohio,Auglaize County,5,2012,4,3038,1600,1438,1558,1391,4,6,2,4,10,8,1,1,25,28,1581,1417,22,24,8,13,13,15,1,3,1569,1416,1531,1372,3,6,2,3,9,8,1,1,23,26,1552,1396,19,22,8,11,12,15,1,3,31,22,27,19,1,0,0,1,1,0,0,0,2,2,29,21,3,2,0,2,1,0,0,0
50,39,11,Ohio,Auglaize County,5,2012,5,2546,1319,1227,1274,1203,11,7,11,2,9,2,1,1,13,12,1287,1214,18,14,16,4,10,5,1,2,1290,1207,1255,1187,8,5,7,1,7,2,1,0,12,12,1267,1198,14,12,12,3,8,5,1,1,29,20,19,16,3,2,4,1,2,0,0,1,1,0,20,16,4,2,4,1,2,0,0,1
50,39,11,Ohio,Auglaize County,5,2012,7,2602,1330,1272,1299,1247,12,5,3,6,5,4,1,1,10,9,1308,1253,15,11,8,9,8,8,1,1,1306,1251,1281,1229,8,4,2,6,5,4,0,1,10,7,1290,1234,11,8,7,8,8,7,0,1,24,21,18,18,4,1,1,0,0,0,1,0,0,2,18,19,4,3,1,1,0,1,1,0
50,39,11,Ohio,Auglaize County,6,2013,4,2989,1586,1403,1545,1359,3,8,4,6,10,7,1,1,23,22,1567,1380,16,21,10,15,15,13,1,1,1555,1374,1519,1335,2,8,3,4,9,7,1,1,21,19,1539,1353,14,20,8,10,14,13,1,1,31,29,26,24,1,0,1,2,1,0,0,0,2,3,28,27,2,1,2,5,1,0,0,0
50,39,11,Ohio,Auglaize County,6,2013,5,2594,1333,1261,1290,1229,13,5,7,2,9,5,0,1,14,19,1300,1246,19,16,15,8,12,10,2,3,1300,1244,1268,1215,8,4,4,2,7,4,0,0,13,19,1277,1232,14,15,11,8,10,9,2,2,33,17,22,14,5,1,3,0,2,1,0,1,1,0,23,14,5,1,4,0,2,1,0,1
